&0&1&2&3&4&5&6&7&8&9&10&Cnt
0&11/12/18 00:03:00&SMTP-IN&799C0E33F6B244E7A5BC8740D9E2A207.MAI&936&81.45.175.104&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Spain
1&11/12/18 00:03:00&SMTP-IN&799C0E33F6B244E7A5BC8740D9E2A207.MAI&936&81.45.175.104&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Spain
2&11/12/18 00:03:00&SMTP-IN&799C0E33F6B244E7A5BC8740D9E2A207.MAI&936&81.45.175.104&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&test&Spain
3&11/12/18 00:03:00&SMTP-IN&799C0E33F6B244E7A5BC8740D9E2A207.MAI&936&81.45.175.104&AUTH&YWRtaW4x&535 Invalid Username or Password&34&10&test&Spain
4&11/12/18 00:03:01&SMTP-IN&799C0E33F6B244E7A5BC8740D9E2A207.MAI&936&81.45.175.104&QUIT&QUIT&221 Service closing transmission channel&42&6&test&Spain
5&11/12/18 00:07:18&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/12/18 00:07:18&0&0&&United Kingdom
6&11/12/18 00:07:18&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&United Kingdom
7&11/12/18 00:07:18&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&United Kingdom
8&11/12/18 00:07:18&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&AUTH&{blank}&334 UGFzc3dvcmQ6&18&18&postmaster&United Kingdom
9&11/12/18 00:07:18&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&AUTH&dm1haWw=&535 Invalid Username or Password&34&10&postmaster&United Kingdom
10&11/12/18 00:07:19&SMTP-IN&E2CAB2BD64BB40A2BC4124A104652FFD.MAI&1056&81.133.240.126&QUIT&QUIT&221 Service closing transmission channel&42&6&postmaster&United Kingdom
11&11/12/18 00:07:28&SMTP-IN&12BCE187EAA7461EA08A42665BDDD1E4.MAI&772&80.82.70.189&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/12/18 00:07:28&0&0&&Netherlands
12&11/12/18 00:07:28&SMTP-IN&12BCE187EAA7461EA08A42665BDDD1E4.MAI&772&80.82.70.189&EHLO&EHLO User&250-cirkul-m.ru [80.82.70.189], this server offers 4 extensions&127&11&&Netherlands
