&0&1&2&3&4&5&6&7&8&9&10&Cnt
0&11/09/18 00:00:11&SMTP-IN&B87F5AD0098F45EAB819BEBCBE53F20B.MAI&900&154.73.182.24&HELO&HELO *.*&250 Requested mail action okay, completed&43&10&&
1&11/09/18 00:00:12&SMTP-IN&B87F5AD0098F45EAB819BEBCBE53F20B.MAI&900&154.73.182.24&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&
2&11/09/18 00:00:12&SMTP-IN&B87F5AD0098F45EAB819BEBCBE53F20B.MAI&900&154.73.182.24&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&gerena&
3&11/09/18 00:00:12&SMTP-IN&B87F5AD0098F45EAB819BEBCBE53F20B.MAI&900&154.73.182.24&AUTH&Z2VyZW5h&535 Invalid Username or Password&34&10&gerena&
4&11/09/18 00:00:13&SMTP-IN&B87F5AD0098F45EAB819BEBCBE53F20B.MAI&900&154.73.182.24&QUIT&QUIT&221 Service closing transmission channel&42&6&gerena&
6&11/09/18 00:04:53&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/09/18 00:04:53&0&0&&Colombia
7&11/09/18 00:04:54&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Colombia
8&11/09/18 00:04:54&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Colombia
9&11/09/18 00:04:54&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&geri&Colombia
10&11/09/18 00:04:55&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&AUTH&Z2VyaQ==&535 Invalid Username or Password&34&10&geri&Colombia
11&11/09/18 00:04:55&SMTP-IN&DBC74CF5B53D446F8C8B503A15EC7ABF.MAI&908&200.29.108.214&QUIT&QUIT&221 Service closing transmission channel&42&6&geri&Colombia
12&11/09/18 00:07:14&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/09/18 00:07:14&0&0&&Brazil
13&11/09/18 00:07:15&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Brazil
14&11/09/18 00:07:15&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Brazil
15&11/09/18 00:07:15&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&german&Brazil
16&11/09/18 00:07:16&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&AUTH&Z2VybWFu&535 Invalid Username or Password&34&10&german&Brazil
17&11/09/18 00:07:16&SMTP-IN&5F0DFD58DFC2424BAE5EFEF4A58D13A1.MAI&864&189.50.15.58&QUIT&QUIT&221 Service closing transmission channel&42&6&german&Brazil
18&11/09/18 00:07:56&SMTP-IN&02B9BEF3B5FE470E9098128CE9DC1D26.MAI&900&185.234.219.30&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/09/18 00:07:56&0&0&&
19&11/09/18 00:07:56&SMTP-IN&02B9BEF3B5FE470E9098128CE9DC1D26.MAI&900&185.234.219.30&EHLO&EHLO User&250-cirkul-m.ru [185.234.219.30], this server offers 4 extensions&129&11&&
20&11/09/18 00:07:56&SMTP-IN&02B9BEF3B5FE470E9098128CE9DC1D26.MAI&900&185.234.219.30&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&
21&11/09/18 00:07:56&SMTP-IN&02B9BEF3B5FE470E9098128CE9DC1D26.MAI&900&185.234.219.30&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&eric&
22&11/09/18 00:07:56&SMTP-IN&02B9BEF3B5FE470E9098128CE9DC1D26.MAI&900&185.234.219.30&AUTH&MTIzQGFiYw==&535 Invalid Username or Password&34&14&eric&
23&11/09/18 00:09:25&SMTP-IN&92B80059B65049F9B3C0696C80756193.MAI&1032&145.253.245.130&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/09/18 00:09:25&0&0&&Germany
24&11/09/18 00:09:25&SMTP-IN&92B80059B65049F9B3C0696C80756193.MAI&1032&145.253.245.130&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Germany
25&11/09/18 00:09:25&SMTP-IN&92B80059B65049F9B3C0696C80756193.MAI&1032&145.253.245.130&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Germany
26&11/09/18 00:09:25&SMTP-IN&92B80059B65049F9B3C0696C80756193.MAI&1032&145.253.245.130&AUTH&{blank}&334 UGFzc3dvcmQ6&18&14&geronimo&Germany
27&11/09/18 00:09:25&SMTP-IN&92B80059B65049F9B3C0696C80756193.MAI&1032&145.253.245.130&AUTH&Z2Vyb25pbW8=&535 Invalid Username or Password&34&14&geronimo&Germany
