&0&1&2&3&4&5&6&7&8&9&10&Cnt
0&11/04/18 00:00:20&SMTP-IN&CE1D046CDCD140AA84C997B1A952DAFF.MAI&1028&190.85.234.7&HELO&HELO *.*&250 Requested mail action okay, completed&43&10&&Colombia
1&11/04/18 00:00:21&SMTP-IN&CE1D046CDCD140AA84C997B1A952DAFF.MAI&1028&190.85.234.7&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Colombia
2&11/04/18 00:00:21&SMTP-IN&CE1D046CDCD140AA84C997B1A952DAFF.MAI&1028&190.85.234.7&AUTH&{blank}&334 UGFzc3dvcmQ6&18&14&aubrianna&Colombia
3&11/04/18 00:00:21&SMTP-IN&CE1D046CDCD140AA84C997B1A952DAFF.MAI&1028&190.85.234.7&AUTH&YXVicmlhbm5h&535 Invalid Username or Password&34&14&aubrianna&Colombia
4&11/04/18 00:00:21&SMTP-IN&CE1D046CDCD140AA84C997B1A952DAFF.MAI&1028&190.85.234.7&QUIT&QUIT&221 Service closing transmission channel&42&6&aubrianna&Colombia
5&11/04/18 00:00:43&SMTP-IN&68273745B84E437ABC91FAD01BB48548.MAI&896&185.234.219.30&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/04/18 00:00:43&0&0&&
6&11/04/18 00:00:43&SMTP-IN&68273745B84E437ABC91FAD01BB48548.MAI&896&185.234.219.30&EHLO&EHLO User&250-cirkul-m.ru [185.234.219.30], this server offers 4 extensions&129&11&&
7&11/04/18 00:00:43&SMTP-IN&68273745B84E437ABC91FAD01BB48548.MAI&896&185.234.219.30&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&
8&11/04/18 00:00:43&SMTP-IN&68273745B84E437ABC91FAD01BB48548.MAI&896&185.234.219.30&AUTH&{blank}&334 UGFzc3dvcmQ6&18&14&symantec&
9&11/04/18 00:00:43&SMTP-IN&68273745B84E437ABC91FAD01BB48548.MAI&896&185.234.219.30&AUTH&U3ltYW50ZWM=&535 Invalid Username or Password&34&14&symantec&
10&11/04/18 00:02:22&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/04/18 00:02:22&0&0&&Colombia
11&11/04/18 00:02:22&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Colombia
12&11/04/18 00:02:23&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Colombia
13&11/04/18 00:02:23&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&aubrie&Colombia
14&11/04/18 00:02:23&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&AUTH&YXVicmll&535 Invalid Username or Password&34&10&aubrie&Colombia
15&11/04/18 00:02:24&SMTP-IN&348674D90B634E3C9844D512E4ECD6F2.MAI&748&200.29.108.214&QUIT&QUIT&221 Service closing transmission channel&42&6&aubrie&Colombia
16&11/04/18 00:04:21&SMTP-IN&1DC22D9F973E4474A3AFD62F7E736B31.MAI&964&191.255.248.223&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/04/18 00:04:21&0&0&&Brazil
