&0&1&2&3&4&5&6&7&8&9&10&Cnt
0&11/07/18 00:01:12&SMTP-IN&2D582E04A7714A0888AD463B3AFCB050.MAI&896&82.127.128.117&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&France
1&11/07/18 00:01:12&SMTP-IN&2D582E04A7714A0888AD463B3AFCB050.MAI&896&82.127.128.117&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&France
2&11/07/18 00:01:12&SMTP-IN&2D582E04A7714A0888AD463B3AFCB050.MAI&896&82.127.128.117&AUTH&{blank}&334 UGFzc3dvcmQ6&18&10&donny&France
3&11/07/18 00:01:13&SMTP-IN&2D582E04A7714A0888AD463B3AFCB050.MAI&896&82.127.128.117&AUTH&ZG9ubnk=&535 Invalid Username or Password&34&10&donny&France
4&11/07/18 00:01:13&SMTP-IN&2D582E04A7714A0888AD463B3AFCB050.MAI&896&82.127.128.117&QUIT&QUIT&221 Service closing transmission channel&42&6&donny&France
5&11/07/18 00:02:51&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/07/18 00:02:51&0&0&&United States
6&11/07/18 00:02:51&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&United States
7&11/07/18 00:02:51&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&United States
8&11/07/18 00:02:52&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&AUTH&{blank}&334 UGFzc3dvcmQ6&18&14&donovan&United States
9&11/07/18 00:02:52&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&AUTH&ZG9ub3Zhbg==&535 Invalid Username or Password&34&14&donovan&United States
10&11/07/18 00:02:52&SMTP-IN&AF7F4CD456A24914AC2ED472700E7070.MAI&1028&52.144.67.210&QUIT&QUIT&221 Service closing transmission channel&42&6&donovan&United States
11&11/07/18 00:04:57&SMTP-IN&6F1DA309A6E34437A47D62C11FD1CDCC.MAI&1008&190.64.146.226&&&220 mail.cirkul-m.ru ESMTP MailEnable Service, Version: 9.76-- ready at 11/07/18 00:04:57&0&0&&Uruguay
12&11/07/18 00:04:57&SMTP-IN&6F1DA309A6E34437A47D62C11FD1CDCC.MAI&1008&190.64.146.226&HELO&HELO mail.cirkul-m.ru&250 Requested mail action okay, completed&43&23&&Uruguay
13&11/07/18 00:04:57&SMTP-IN&6F1DA309A6E34437A47D62C11FD1CDCC.MAI&1008&190.64.146.226&AUTH&AUTH LOGIN&334 VXNlcm5hbWU6&18&12&&Uruguay
